Taxi Group Name,Taxi Division Rank,Driver Full Name,Vehicle Brand,Experience Group,Special Awards,Endurance Score,Profitability Score,Safety Score,Efficiency Score,#of1Star Ratings,#of2Star Ratings,#of3Star Ratings,#of4Star Ratings,#of5Star Ratings
"Thompson, Taylor and Williams",1,Joe Preston,0,3,False,-0.246593,0.357485,-0.832373,3.16326,17,30,43,16,9
"Thompson, Taylor and Williams",1,Nathan Lyons,6,4,False,-0.131448,-0.0491162,-0.78621,0.422831,5,22,37,24,23
Bray-Ellis,0,Christian Taylor,12,5,False,0.649809,1.02833,0.436955,0.327158,22,34,27,28,24
Bray-Ellis,0,Jacob O'Neill,11,4,False,-0.267475,-0.545426,1.24919,-0.0382833,4,3,20,56,68
Bray-Ellis,0,Graeme Gray,12,2,False,1.26517,-0.938769,-0.825478,0.117668,9,25,42,20,17
Bray-Ellis,0,Lynn Forster,3,2,False,-0.52353,-1.21608,-1.1731,-1.19734,6,10,22,44,46
Davis Inc,0,Pamela Bartlett,4,6,False,0.35584,-0.491868,-0.242376,0.176962,11,26,37,27,20
Davis Inc,0,Sean Thomson,6,2,False,-1.18054,-0.813031,-0.92571,-0.0802518,3,9,22,35,48
Davis Inc,0,Rosie Wells,8,1,False,-1.51071,-1.41332,-1.3827,0.321953,7,14,36,34,39
Davis Inc,1,Paula Hughes,11,3,False,0.820346,-0.542012,-0.0396968,-0.77382,26,36,56,6,0
Davis Inc,2,Jessica Freeman,17,2,False,2.1744,-0.697811,-0.492916,0.0564383,9,18,28,38,24
Davis Inc,2,Joshua Parker,15,5,False,-0.553647,-0.186231,0.356022,-1.80454,0,4,6,44,54
Davis Inc,2,Ashleigh Robson,0,2,False,-0.14028,-0.397265,-0.928764,0.828433,20,38,57,11,14
Davis Inc,2,Allan Harrison,0,1,False,-0.0999879,2.12845,-1.16304,2.71516,8,16,22,40,40
Davis Inc,2,Gail Jones,17,1,False,0.351329,0.418192,-0.27032,-0.1083,8,23,23,23,39
Davis Inc,1,Kenneth Smith,17,5,False,-0.785617,-0.837522,-1.0632,-0.0601328,15,36,42,21,16
Davis Inc,1,Robin Skinner,6,3,False,0.0749036,0.146108,2.06709,-1.66886,18,33,48,16,15
Davis Inc,1,Abigail Baxter,16,3,False,-0.676815,0.701512,1.59655,-0.670075,15,21,41,20,27
"Bird, Little and Cooper",0,Nicholas Parsons,6,3,False,-0.969664,-0.540659,-1.0043,-0.725956,1,4,0,50,71
"Bird, Little and Cooper",0,Charlene Taylor,13,1,False,-1.38154,-0.530368,-0.888943,-0.548363,3,-2,11,62,45
Lyons Ltd,0,Ryan Gardner,0,3,False,-0.412593,0.268485,-1.01437,3.22826,12,32,41,13,4
Lyons Ltd,0,Barry Griffiths,12,4,False,-0.512589,-0.128834,-0.826488,0.311846,7,24,34,22,28
Lyons Ltd,1,Louise Pearce,11,4,False,0.0467672,-0.0180873,-0.203141,1.48894,11,35,47,15,25
Lyons Ltd,1,Vincent Begum,9,1,False,-0.417052,-1.1672,0.123479,-0.895531,6,5,10,45,61
Lyons Ltd,1,Eric Thomas,9,5,False,-0.950398,-0.860751,0.566423,-1.94745,3,8,13,48,65
Lyons Ltd,1,Adrian Lee,2,3,False,0.910745,1.63284,0.0999072,1.09963,10,27,40,17,27
Lyons Ltd,1,Ricky Patel,12,3,False,0.0168064,-0.375224,-0.125489,0.0588073,7,18,23,43,36
Lyons Ltd,1,Jason Chambers,9,4,False,0.9361,0.90557,0.978402,-0.466587,20,33,45,11,29
Lyons Ltd,1,Clare Owen,1,4,False,0.0411199,1.30322,-0.381748,2.0349,12,27,42,29,28
Lyons Ltd,1,Beverley Donnelly,12,5,False,0.450782,1.04707,0.277228,0.823946,17,20,25,39,24
Lyons Ltd,2,Gerald Johnson,16,2,False,-0.180438,-0.0203956,2.15368,0.0177355,8,21,23,38,43
Lyons Ltd,3,Kathryn James,17,4,False,-0.881038,-0.92355,-0.50767,0.0108687,13,20,49,12,14
Lyons Ltd,1,Jill Ellis,10,3,False,-0.436209,-0.294964,1.03504,0.253036,17,37,33,29,37
Lyons Ltd,1,Marion Hargreaves,17,4,False,0.442488,0.126635,0.201003,0.465743,6,11,25,29,46
Lyons Ltd,1,Leslie Hayward,11,2,False,-0.896271,-0.68396,-0.854641,0.310621,22,23,29,15,21
Lyons Ltd,1,Jennifer Ward,6,6,False,0.655114,-0.40364,-0.119873,1.21442,14,20,39,25,27
Lyons Ltd,1,Joanne Mitchell,2,5,True,1.2572,2.17101,1.39298,0.682166,10,11,11,51,42
Lyons Ltd,1,Chloe Davis,5,3,False,-0.271229,-0.620412,0.121273,0.46754,15,26,52,21,26
Lyons Ltd,1,David Young,15,3,False,-0.22133,-1.13348,0.135926,-1.51332,8,12,32,33,35
Fletcher-Blackburn,0,Jennifer Gallagher,16,3,True,0.463665,-0.182156,2.39776,-0.611248,19,30,62,15,19
Fletcher-Blackburn,0,Barbara Smith,16,3,False,-0.698578,0.213725,0.365568,-0.566073,17,22,42,30,29
Fletcher-Blackburn,0,Julia Franklin,5,5,False,-0.941408,0.0897825,-0.808296,-0.18525,19,38,56,17,13
Fletcher-Blackburn,0,Catherine Parkin,11,2,False,-0.910271,-0.77496,-0.916641,0.242621,20,24,29,18,17
Fletcher-Blackburn,1,Natalie Pearson,7,5,True,0.360891,1.10613,-0.0613334,1.53661,4,3,4,60,50
Fletcher-Blackburn,1,Julie Holland,17,1,False,2.39635,0.250567,0.134865,-0.227546,9,13,23,48,40
Fletcher-Blackburn,1,Phillip Jordan,1,4,True,-0.0304883,0.37244,0.461051,1.97208,6,5,3,58,60
Fletcher-Blackburn,1,Emma Smith,14,1,False,-1.0711,-1.02533,-0.227315,0.650962,4,5,3,66,53
Fletcher-Blackburn,1,Roger Preston,13,3,False,0.153344,0.553444,-0.429574,-0.0873881,6,7,24,30,49
Fletcher-Blackburn,1,Connor Kay,13,1,False,0.880149,0.346284,0.502717,0.261673,21,35,33,25,29
Fletcher-Blackburn,1,Clive Walton,12,3,False,-0.390974,0.30855,-0.0573923,-0.937427,8,19,29,37,23
Fletcher-Blackburn,2,Paula Rees,9,3,False,-1.06469,-1.03945,-1.22,0.0936337,1,9,9,55,52
Fletcher-Blackburn,3,Ryan Jones,13,4,False,-0.179338,-0.528466,-0.791298,0.111463,23,38,41,12,7
Fletcher-Blackburn,4,Eleanor Scott,0,2,False,-1.05777,-1.91544,-1.47827,-0.42133,10,24,37,44,23
Fletcher-Blackburn,4,Toby Smith,10,5,True,0.772492,1.42165,0.434083,1.17764,14,17,23,57,45
Fletcher-Blackburn,1,Gavin Singh,0,5,False,0.628454,-0.502549,-0.291229,1.02221,18,17,44,26,30
Fletcher-Blackburn,1,Tracy Birch,13,5,False,0.455448,0.51883,0.314795,0.137205,12,23,32,24,21
Fletcher-Blackburn,1,Callum Carter,10,1,False,0.387311,0.153413,0.59668,-1.54277,12,19,41,29,26
Fletcher-Blackburn,5,Stanley Lewis,4,4,False,0.550788,-0.987218,0.686493,0.39792,7,11,10,52,29
Fletcher-Blackburn,1,Douglas Newton,14,1,True,1.37297,1.03011,0.531073,2.03458,10,20,27,45,43
Fletcher-Blackburn,1,Amber Ali,7,5,True,0.438891,1.09313,-0.0413334,1.45061,0,4,7,60,55
Fletcher-Blackburn,1,Charles Davies,0,1,False,-0.0817325,0.318652,-1.14283,0.275688,12,36,58,7,10
Fletcher-Blackburn,1,Mohammad Potts,2,5,False,0.238763,2.15338,0.525597,1.04326,12,25,33,28,27
Fletcher-Blackburn,1,Brandon Stevens,14,3,False,-1.62178,-1.58341,-1.56836,-1.07281,15,19,31,38,22
Fletcher-Blackburn,1,Josh Pearson,14,1,True,1.49377,2.22864,-0.0614564,2.44294,1,1,4,63,65
Fletcher-Blackburn,1,June May,14,6,False,0.264882,-0.858661,0.125586,1.13149,3,7,15,39,50
Fletcher-Blackburn,1,Joe Day,17,5,False,-0.57461,-0.772101,-0.93086,-0.717852,11,21,34,27,41
Fletcher-Blackburn,1,William Davis,17,5,False,-0.568796,-0.114619,0.980487,-1.66589,6,42,41,12,24
Fletcher-Blackburn,1,Tracey Smith,6,5,False,0.025902,0.313612,-1.02321,-0.727798,1,5,13,58,54
Fletcher-Blackburn,1,Dean Gardner,15,5,False,-0.521003,1.11649,-0.93686,-0.00374505,14,44,42,21,21
Fletcher-Blackburn,6,Hollie Whittaker,3,1,False,-0.724067,-0.678227,0.689418,0.0325275,18,43,56,8,12
Fletcher-Blackburn,6,Irene Taylor,15,6,False,0.0170386,0.887605,1.40929,-0.0658873,8,36,45,20,16
Fletcher-Blackburn,6,Nathan Lawrence,15,6,False,0.541507,1.20851,1.47412,0.0907901,10,28,31,12,17
Fletcher-Blackburn,6,Marilyn Edwards,5,3,False,-0.263229,-0.582412,0.110273,0.36954,15,26,49,20,25
Sutton and Sons,0,Abdul Wyatt,10,1,False,-0.790205,-0.151953,0.434027,-0.927048,4,6,6,59,47
Sutton and Sons,0,Samuel Harrison,1,4,False,0.0891199,1.31222,-0.249748,1.8999,11,28,46,31,31
Sutton and Sons,0,Jack Bishop,14,5,False,-0.472121,-0.767731,-0.565309,-1.34661,7,36,33,19,18
Sutton and Sons,0,Arthur Rogers,16,5,True,0.814629,0.249991,1.76832,1.34601,5,13,18,45,61
Sutton and Sons,0,Heather Singh,14,5,False,0.113158,-0.598948,0.294036,1.06216,13,16,25,30,31
Sutton and Sons,0,Dominic Morgan,9,2,False,-1.62916,-1.42783,-1.41673,-1.3353,5,14,14,48,42
Sutton and Sons,1,Michael Cooke,14,4,True,0.502154,0.841032,0.951653,0.479778,9,10,11,38,52
Sutton and Sons,1,Ashley Birch,12,3,False,-1.30273,-1.59167,-1.15022,-0.255133,10,18,18,45,43
Sutton and Sons,1,Bethan Hall,6,1,False,-0.0997905,1.5536,-0.394125,-0.0756306,-2,1,5,62,60
Sutton and Sons,1,Sam Lees,8,5,False,-0.512916,-0.851323,2.35099,-1.24382,14,35,50,11,19
Sutton and Sons,1,Robert Shepherd,14,3,True,-0.804343,-0.239008,2.79744,0.745513,4,2,3,70,53
Sutton and Sons,1,Stephen Armstrong,11,2,False,-1.04231,-1.47342,-1.8807,-0.0909075,12,26,32,41,30
Sutton and Sons,1,Frances Thomson,17,5,False,0.132206,0.515799,-0.261405,1.1373,19,25,30,23,21
Sutton and Sons,2,Jonathan Roberts,10,2,False,0.783305,1.23415,1.46091,-0.536901,15,34,43,24,17
Sutton and Sons,2,Linda Walker,9,2,False,0.25493,0.0849743,0.768685,-0.629211,12,34,51,12,25
Sutton and Sons,1,Samuel Williams,12,1,False,7.07849,-2.29145,-2.18148,-0.5309,12,14,28,24,21
Sutton and Sons,1,Sara Stevens,14,5,False,-0.142772,-1.28783,-0.695034,-1.29878,20,45,61,3,0
Sutton and Sons,1,Karl Smith,0,4,False,0.254833,0.220571,-0.754817,-0.209011,16,41,55,11,-1
Sutton and Sons,1,Diana Knight,4,6,False,1.07431,-0.516758,-0.29755,-0.352305,8,25,36,29,32
Sutton and Sons,1,Hollie Smith,5,5,False,-0.985408,0.103782,-0.809296,-0.0652504,15,38,54,14,12
Sutton and Sons,1,Katy Douglas,9,1,False,0.391881,0.800437,-0.256742,-0.00809232,3,26,42,22,19
Richards-Hayes,0,Lindsey Jackson,5,1,False,-1.21248,-0.0584399,-1.27594,-2.05071e-05,4,11,20,34,43
Richards-Hayes,0,Irene Clarke,13,4,False,-0.864127,-0.579442,-1.13111,-0.701419,3,11,24,48,43
Richards-Hayes,0,Connor Horton,1,5,False,-1.20402,-0.848971,-1.18657,-0.0379562,10,14,24,37,34
Richards-Hayes,0,Jade Long,10,5,True,0.70263,2.10877,0.518004,0.750599,4,0,7,41,52
Richards-Hayes,0,Samantha Collins,15,6,False,-0.470268,0.220409,0.124776,-0.671075,2,11,18,45,50
Richards-Hayes,0,Wendy Mills,1,3,False,-0.672675,-0.178262,-0.0325661,-0.638385,10,23,27,36,18
Richards-Hayes,1,Jake Franklin,2,4,False,-0.0351358,0.263837,-0.269095,0.382986,14,35,52,20,16
Richards-Hayes,1,Damien Phillips,16,2,False,0.1374,0.096769,4.01636,-1.38447,3,16,25,42,48
Richards-Hayes,1,Chelsea Jackson,11,3,False,1.66267,0.0635119,0.449955,-0.0278701,20,39,47,13,21
Richards-Hayes,2,Sian Harrison,15,4,False,-0.159477,1.46704,-1.04908,-0.27617,9,12,19,46,47
Richards-Hayes,2,Timothy Heath,12,1,False,-1.44312,-0.654391,-1.24629,0.0979781,1,0,3,74,49
Richards-Hayes,2,Carl Bowen,11,3,False,-0.802696,-0.947693,-0.812932,-0.723486,21,38,64,5,1
Richards-Hayes,2,Ashley White,17,1,False,0.383409,0.0404482,0.156121,0.509491,6,29,53,26,23
Richards-Hayes,2,Julian Robertson,17,1,False,0.901913,-0.242765,0.244068,0.024219,15,30,45,10,17
Richards-Hayes,1,Gavin Lloyd,10,1,False,-1.26564,0.0779127,-0.769868,1.70802,11,24,28,41,29
Richards-Hayes,1,Joanna Dyer,9,4,False,0.202216,0.555444,-0.0942905,-0.810421,12,11,19,38,45
Richards-Hayes,1,Nigel Hutchinson,6,1,False,-0.450933,-0.493852,-0.433135,0.464986,8,16,32,29,26
Richards-Hayes,1,Norman Miles,15,2,False,-0.720363,-0.460156,-0.703066,-0.884306,7,14,18,36,40
Richards-Hayes,1,Eleanor Rees,1,2,False,-0.996018,-0.493231,-1.35331,-0.0919046,8,21,30,33,34
"Fisher, May and Holt",0,Carol Hammond,3,3,False,0.050355,-0.0822654,0.131709,2.34736,4,7,9,50,58
"Fisher, May and Holt",0,Kyle Harding,2,3,False,0.964708,1.99869,1.74787,1.79823,6,12,10,50,61
"Fisher, May and Holt",0,Patricia Evans,15,1,False,0.0480023,-0.506108,1.6972,-0.453499,24,31,51,8,15
"Fisher, May and Holt",1,Charlotte Lewis,3,5,True,0.371067,1.20436,-0.137103,1.51007,0,0,3,49,69
"Fisher, May and Holt",1,Judith Chapman,10,4,False,-0.0549587,-0.199846,0.0995276,-1.27685,4,3,4,52,43
"Fisher, May and Holt",1,Roy Allen,6,1,False,-1.21655,-1.10143,-1.17292,-0.0312518,9,19,39,22,29
"Fisher, May and Holt",1,Alex Williams,1,5,False,0.0189022,0.187813,-0.0567184,-0.309377,19,23,47,15,18
"Fisher, May and Holt",1,Eleanor Perry,8,1,False,-0.292483,-0.501344,0.192522,2.21231,3,11,11,49,40
"Fisher, May and Holt",1,Leigh Roberts,3,6,False,-0.122596,-0.60238,-0.589871,1.18716,0,8,6,53,50
"Fisher, May and Holt",1,Alice Griffiths,17,1,False,-1.10501,-0.955218,-1.16714,0.750372,4,11,9,40,45
"Fisher, May and Holt",1,Harry Lane,17,2,False,0.845501,-0.214019,0.0298243,0.0769451,10,28,51,13,18
"Fisher, May and Holt",1,Leslie Winter,14,2,False,-1.07471,-0.820738,-0.826416,-0.0371597,17,39,46,15,14
"Fisher, May and Holt",1,Derek Sinclair,15,6,True,-0.776363,0.639427,2.39482,-0.611455,0,11,13,48,35
"Fisher, May and Holt",1,Christopher Hayward,9,5,False,-1.07875,-1.66711,-0.376804,-0.0720969,0,1,0,55,53
"Fisher, May and Holt",1,Pamela Khan,12,5,False,0.262087,0.577557,-0.539793,1.70531,9,17,30,40,48
"Fisher, May and Holt",1,Francesca Young,1,5,False,0.957425,0.746684,0.441923,0.926107,13,29,38,29,26
"Fisher, May and Holt",1,Louis Davies,5,6,False,0.996158,1.35379,0.110538,-0.37179,16,31,46,15,11
"Fisher, May and Holt",1,Jamie Lloyd,6,5,False,0.00590205,0.302612,-0.827213,-0.535798,5,6,14,57,52
"Fisher, May and Holt",1,Katie Lane,16,6,False,-0.942272,-0.0188676,0.763773,-1.44278,6,9,20,42,50
"Fisher, May and Holt",2,Vincent Fleming,16,3,False,-0.37327,-0.14882,0.859222,-0.619796,20,39,55,9,13
"Fisher, May and Holt",2,Annette Gilbert,13,4,False,0.519769,0.820557,-0.186523,0.547042,9,23,52,15,11
"Fisher, May and Holt",2,Deborah Reid,6,2,True,1.7314,1.07208,0.274177,1.15662,-2,-2,5,45,44
"Fisher, May and Holt",2,Julia Richardson,6,2,False,-1.17954,-0.755031,-0.93471,-0.192252,4,13,21,37,52
"Fisher, May and Holt",2,Carly Marshall,14,2,False,1.13244,0.565087,0.882757,1.17479,4,6,16,41,39
"Fisher, May and Holt",1,Zoe Baker,6,1,False,-0.517933,-0.455852,-0.502135,0.433986,6,16,30,28,31
"Fisher, May and Holt",1,Stanley Nicholson,8,6,False,-1.10198,-0.201673,-0.829986,-1.00632,13,21,18,36,34
"Fisher, May and Holt",1,Jennifer Evans,0,4,False,0.0594914,0.0672961,0.953784,-0.89512,8,37,27,24,31
"Fisher, May and Holt",1,Amelia Taylor,6,3,False,-0.0160964,0.185108,2.08709,-1.63186,15,32,48,17,19
"Fisher, May and Holt",2,Chloe Marsh,9,6,False,-0.0437818,-0.434173,-0.784435,-0.528314,5,19,22,42,34
"Fisher, May and Holt",2,Jeremy Kennedy,15,4,False,-0.0494768,1.47104,-1.05908,-0.34817,12,14,20,47,46
"Fisher, May and Holt",2,Paul Shah,9,4,False,0.179216,0.638444,-0.0332905,-0.742421,7,12,23,39,46
"Fisher, May and Holt",2,Christian Williams,6,3,False,-0.316797,0.236954,-0.423633,-0.544466,18,31,55,21,20
"Fisher, May and Holt",3,Abigail Hill,2,4,False,-0.395718,-0.301629,-0.888539,-0.816771,12,25,53,16,15
"Fisher, May and Holt",3,Irene Cooper,12,2,False,-0.497276,-1.78013,-1.19282,0.236449,11,17,20,38,52
"Fisher, May and Holt",3,Connor Bell,17,2,False,0.518611,0.809618,0.940854,0.321535,14,24,36,27,36
"Fisher, May and Holt",3,Laura Graham,1,5,False,-0.134184,0.375331,1.2727,-0.449206,4,23,46,12,15
"Fisher, May and Holt",1,Bradley Taylor,8,5,False,-0.368602,-0.641854,0.476308,0.40226,14,26,40,21,36
"Fisher, May and Holt",1,Jean Kaur,13,4,False,1.385,0.426744,-0.12225,0.500022,13,20,24,29,39
"Fisher, May and Holt",1,Sophie Campbell,9,5,False,-0.0867133,-0.798238,-1.01999,-1.93308,10,18,24,34,40
"Fisher, May and Holt",4,Lydia Edwards,14,2,True,1.52287,0.273806,1.83451,1.51898,10,14,34,31,38
"Fisher, May and Holt",4,Geraldine Green,4,2,False,-1.31923,-1.74654,-0.207491,-1.60576,22,28,55,0,2
"Fisher, May and Holt",4,Katherine Barton,17,3,False,1.25997,1.00336,0.617399,-0.245892,20,32,58,18,22
"Fisher, May and Holt",4,Lynn Birch,13,1,False,-0.324191,0.235954,-0.24755,0.496331,13,32,41,30,16
"Fisher, May and Holt",4,Kate Reeves,9,1,False,-0.984821,-0.93194,-0.555849,-1.38202,1,14,16,50,44
"Fisher, May and Holt",4,Phillip Jones,14,4,True,0.320068,-0.0618781,1.79384,0.822256,7,20,10,49,46
"Fisher, May and Holt",5,Leah Payne,3,4,False,-0.837265,-0.347402,1.09032,0.704439,13,18,18,33,34
"Fisher, May and Holt",5,Natalie Moore,14,1,False,-1.21201,-1.26899,-1.39003,1.23161,18,23,33,18,19
"Fisher, May and Holt",6,Annette Hart,12,4,False,2.49339,0.122139,-1.01733,-2.2252,9,10,13,39,46
"Fisher, May and Holt",6,Patrick Wade,10,2,False,0.723305,1.34815,1.40691,-0.669901,13,35,46,24,15
"Jenkins, Fry and Gordon",0,Diana Watkins,12,6,False,-1.00458,-0.869152,-0.992095,-0.194995,15,16,30,35,36
"Jenkins, Fry and Gordon",0,Tom Harvey,12,2,False,0.242638,0.566341,-0.477269,0.622835,6,16,30,28,26
"Jenkins, Fry and Gordon",0,Sheila Macdonald,6,5,False,0.201048,0.51712,-0.424085,1.09844,5,28,33,36,27
"Jenkins, Fry and Gordon",0,Patricia Lawrence,4,6,False,-0.579618,-1.04776,-0.775336,-0.499073,22,39,56,22,15
"Jenkins, Fry and Gordon",0,Michael Dean,3,1,False,-0.357328,-0.885077,-0.0544991,2.51852,7,8,30,29,36
"Jenkins, Fry and Gordon",0,Joan Scott,9,1,False,-0.158436,-0.818128,1.24531,-0.225654,13,32,38,8,8
"Jenkins, Fry and Gordon",1,Sophie Thorpe,9,6,False,-0.174782,-0.480173,-0.828435,-0.466314,1,15,22,44,36
"Jenkins, Fry and Gordon",1,Ashleigh Green,0,2,False,-0.17328,-0.401265,-0.826764,0.888433,20,36,61,10,14
"Jenkins, Fry and Gordon",1,Frederick Adams,13,4,False,0.626769,0.782557,-0.227523,0.491042,12,24,51,18,13
"Jenkins, Fry and Gordon",1,Scott Harding,13,3,False,-0.0591168,-1.04904,-0.618544,-0.988219,13,19,34,27,29
"Jenkins, Fry and Gordon",1,Derek Webb,17,4,False,-0.762038,-0.96855,-0.59667,-0.135131,16,24,54,14,14
"Jenkins, Fry and Gordon",1,Ryan Clarke,5,5,False,1.89543,0.648519,0.346338,-0.760336,8,19,23,30,38
"Jenkins, Fry and Gordon",2,Norman Hart,6,5,False,-0.233358,-0.505862,-0.979507,-0.786201,5,2,9,68,51
"Jenkins, Fry and Gordon",2,Carly Daly,14,4,False,-0.115095,1.46944,-0.348935,0.449088,9,16,20,52,45
"Jenkins, Fry and Gordon",3,Jodie Griffiths,0,1,False,-0.210988,2.22645,-0.994044,2.65816,7,16,22,42,41
"Jenkins, Fry and Gordon",3,Joseph Kirk,10,1,False,0.501311,0.277413,0.74668,-1.45577,16,21,41,31,27
"Jenkins, Fry and Gordon",3,Maurice Harding,3,4,False,-0.908957,-0.466265,-1.31645,-0.82051,17,16,28,39,27
"Jenkins, Fry and Gordon",4,Carol Watson,2,3,True,1.49849,2.21271,0.517068,0.942291,9,9,14,47,47
"Jenkins, Fry and Gordon",5,Beverley Nicholls,1,5,False,-0.223496,1.48493,0.936126,-0.0302615,12,15,21,23,34
"Jenkins, Fry and Gordon",5,Brian Wilson,3,3,False,0.102355,-0.0702654,0.246709,2.27836,3,6,8,48,58
"Jenkins, Fry and Gordon",5,Kerry Duffy,13,1,False,-0.0511544,-0.482401,-0.151849,-0.354554,19,20,63,15,4
"Jenkins, Fry and Gordon",5,Vanessa Rogers,0,1,False,-0.879565,-1.50357,-1.25483,-0.798785,14,14,30,42,41
"Jenkins, Fry and Gordon",5,Andrea Cross,4,6,False,-0.978594,-1.28505,-1.11426,-0.948461,3,9,10,54,46
"Jenkins, Fry and Gordon",5,Jay Lewis,15,4,False,-0.266425,-0.742669,2.22078,-0.879564,6,5,12,57,53
"Jenkins, Fry and Gordon",6,Sheila Ali,14,3,False,0.420369,-1.13304,-0.245577,0.380227,12,28,42,20,12
"Jenkins, Fry and Gordon",6,June Smith,12,3,False,-0.413229,-0.553998,-0.529216,-1.33295,15,19,30,44,22
"Jenkins, Fry and Gordon",1,Russell Jones,12,5,False,0.614809,1.01633,0.514955,0.348158,21,33,29,31,22
"Jenkins, Fry and Gordon",1,Tracy Dickinson,12,1,False,0.204519,0.673814,0.682263,1.51212,9,5,5,62,42
"Jenkins, Fry and Gordon",1,Alison Whittaker,2,3,False,1.06475,1.68084,0.155907,0.999625,13,26,40,11,29
"Jenkins, Fry and Gordon",1,Abigail Simpson,6,2,False,-0.522149,-0.480231,-0.460296,0.430156,13,18,30,26,34
"Jenkins, Fry and Gordon",1,Laura Walker,15,5,False,-0.552647,-0.130231,0.344022,-1.73654,2,-2,5,45,56
"Jenkins, Fry and Gordon",2,Katy Mitchell,9,4,False,-1.12585,-1.56246,-1.20352,-0.373155,2,16,29,41,36
"Jenkins, Fry and Gordon",2,Mohammad Griffiths,8,3,False,-1.2291,-0.331043,1.8939,-1.53843,22,42,52,4,9
"Jenkins, Fry and Gordon",2,Tracey Winter,6,4,True,0.898513,0.2943,1.09543,0.241001,1,11,16,55,59
"Jenkins, Fry and Gordon",1,Ashley Phillips,14,4,True,0.192439,1.31708,-0.194906,1.61345,9,13,33,31,44
"Jenkins, Fry and Gordon",7,Anne Burton,1,5,False,0.959424,0.834684,0.556923,0.944107,16,28,36,24,31
"Jenkins, Fry and Gordon",7,Alice Gibson,7,5,True,0.304891,0.705105,0.162265,1.84166,4,8,2,43,53
"Jenkins, Fry and Gordon",7,Maria Simpson,15,3,False,-0.0677438,-0.789916,-0.246833,0.0772879,16,31,34,25,36
"Jenkins, Fry and Gordon",1,Dawn Taylor,17,4,False,0.036876,-0.379947,-0.0143547,0.859876,10,13,41,36,33
"Jenkins, Fry and Gordon",1,Margaret Bruce,14,3,False,-0.421897,-1.60305,-1.18561,-0.331341,13,30,43,16,18
"Jenkins, Fry and Gordon",1,Roger Hunter,4,2,False,0.864797,1.23722,-0.00534671,-0.822682,20,42,55,11,8
"Jenkins, Fry and Gordon",1,Bernard Wilson,1,2,False,-0.299035,0.209478,-0.972055,0.815701,10,18,29,39,30
"Jenkins, Fry and Gordon",8,Bradley Wilson,5,1,False,-1.05148,0.0825601,-1.21294,0.111979,6,10,18,35,43
"Jenkins, Fry and Gordon",8,Julia Higgins,8,1,False,-0.340483,-0.425344,0.265522,2.13231,2,14,10,45,41
"Jenkins, Fry and Gordon",8,Kyle Rogers,17,1,False,2.38701,-0.370882,-0.445253,-0.144732,6,27,35,17,18
"Jenkins, Fry and Gordon",1,Ann Woods,16,5,False,-0.436955,0.729471,1.31086,0.792167,15,35,41,10,15
"Jenkins, Fry and Gordon",1,Guy Fletcher,12,5,False,0.667809,0.886334,0.502955,0.410158,19,36,32,32,23
"Jenkins, Fry and Gordon",1,Rachel Ashton,1,5,False,-0.703677,-0.143481,-0.122205,-0.646281,12,37,32,18,23
"Jenkins, Fry and Gordon",1,Emma Hughes,10,1,False,-0.802854,-0.808077,0.656348,-1.14235,8,20,32,11,28
"Jenkins, Fry and Gordon",2,Joanne Campbell,15,1,False,-0.0359977,-0.574108,1.5752,-0.402499,20,31,53,11,15
"Jenkins, Fry and Gordon",2,Glenn Fleming,16,3,False,0.383155,2.12799,2.50346,1.42467,10,14,26,28,30
"Jenkins, Fry and Gordon",2,Bradley Hobbs,15,2,False,1.22609,1.71717,1.07468,-0.323737,6,32,58,22,16
"Jenkins, Fry and Gordon",1,Iain Lewis,3,5,False,-0.260711,0.278002,-0.140943,-1.05012,12,30,35,24,20
"Jenkins, Fry and Gordon",1,Natasha Martin,12,3,False,-0.315229,-0.522998,-0.402216,-1.29995,16,18,30,50,21
"Jenkins, Fry and Gordon",1,Nicola Hartley,10,5,False,0.789632,1.40847,0.272073,-0.377053,17,34,40,18,22
"Jenkins, Fry and Gordon",1,Bethan Roberts,6,4,False,0.214978,0.72407,0.00653026,1.30435,12,13,17,44,30
Bell-Butler,0,Gemma Gibbs,0,3,False,-0.165399,-0.259017,-0.611625,0.540903,0,22,28,38,41
Bell-Butler,0,Abigail Davison,6,5,False,0.634868,0.477771,-0.267916,-0.192321,7,10,32,48,44
Bell-Butler,0,Oliver Yates,9,4,False,0.77113,1.64408,0.984439,-1.39709,12,19,31,22,40
Bell-Butler,0,Lauren Evans,17,1,False,-1.63567,0.757988,0.428463,-0.615455,15,16,29,32,31
Bell-Butler,0,Alexandra Cole,0,2,False,0.478057,1.45276,0.0726959,0.556491,26,42,70,-2,2
Bell-Butler,0,Jay Mills,13,5,False,-0.768324,-0.981553,-0.400392,-0.123042,3,0,3,63,53
Bell-Butler,1,Elaine Banks,5,5,False,-0.860408,0.245782,-0.684296,-0.18825,16,38,57,17,13
Bell-Butler,1,Lorraine Fox,8,5,False,-0.399602,-0.747854,0.426308,0.40826,10,24,40,20,35
Bell-Butler,1,Jake Williams,1,2,False,-0.393035,0.195478,-1.09506,0.880701,11,18,25,38,26
"Smith, Hughes and Chapman",0,Thomas Scott,15,1,False,-1.22326,0.126071,0.836634,-1.60676,3,10,9,46,47
